id,loss
1,1872.54312356
2,1927.80331881
5,4571.79628301
10,1286.86303883
11,4490.05237378
13,3094.06108828
14,1374.13110167
20,5807.2212366
23,12408.445516
24,5013.74059613
25,3813.8670653
33,6479.62562969
34,1755.34775535
41,1102.76511468
47,1547.75970894
48,1446.84386818
49,6091.43798241
51,1692.25310422
52,4957.49500302
55,1747.97835158
57,1363.84192458
60,1385.3553509
61,1600.97520393
66,2442.53124277
73,1587.0794924
76,1898.86624691
86,2587.06950474
89,1407.21749254
90,4227.40029969
93,1881.63647015
100,2350.38375344
105,1729.88271031
107,4537.98796486
111,2892.85158406
112,1455.06516848
116,1685.00462296
118,3276.4915722
125,7849.74719146
130,1544.87118978
139,2741.68734567
140,1313.45589048
144,5593.87512461
146,3840.68388502
149,2187.69467017
153,1689.60951404
156,8121.32904618
162,1281.91043259
166,1119.35612378
167,1624.56151981
171,1768.38766009
172,2391.73053608
173,2628.015266
174,2807.65596934
175,2848.09299457
186,2070.06802529
191,2606.39538222
197,2168.46111816
200,2116.39113339
202,2832.89165735
205,2840.87318829
207,2368.87699558
208,1863.84915398
212,1569.43314017
215,2877.11902518
218,1452.1188828
222,20747.8156149
223,2014.3623432
225,1669.84664236
226,1503.92199339
228,3644.16497122
232,1495.70122039
233,3354.91688103
237,2647.93042081
244,3918.52070539
245,1771.94871447
248,1934.47490712
259,2275.67600486
260,1529.87100405
276,2619.78108896
277,2330.14621945
285,3036.52194816
289,4261.16360584
291,2529.98644782
292,1086.23387742
293,1674.59921664
298,1784.58281011
306,1523.83975002
308,1784.13635508
316,1414.48985979
318,905.015707517
319,1690.71308349
320,1917.4072116
322,1882.91507524
324,1747.33916128
325,3517.93276801
327,2040.73426286
333,1868.83474011
335,3558.50611132
337,1225.87678253
343,2702.03284064
351,1687.02433153
354,2606.49400776
383,1685.59561678
386,1723.34349892
388,5047.68024303
393,2098.91478278
401,2781.95172423
402,1838.12302059
404,2454.47619101
406,1604.2891752
409,3266.81499249
412,1124.27021741
414,1409.01942084
418,2234.45269875
422,2819.19356523
424,1908.52616613
427,1065.33373872
430,2260.53577074
433,2513.01508003
435,2463.3214862
437,2175.98632466
439,1895.37836431
440,4506.98187757
442,3321.23346099
443,3494.09972274
449,14143.836241
450,1939.40683473
451,2412.06048701
454,2299.96876411
458,6594.34766633
474,2395.93761811
476,2129.32680996
478,4537.3306794
481,1744.24318525
484,2644.77204141
488,1985.86098587
493,3886.73235643
499,1640.57687486
502,5658.23337657
511,1309.65045592
516,2373.21464425
517,1997.22564686
522,2832.70288315
526,1455.74811823
527,1785.23857527
534,1586.96140471
536,3308.13832
538,1636.40677635
540,1841.43488803
542,1113.33947118
550,1372.13839417
552,3163.18445934
560,2761.93959765
561,1752.1865716
562,2830.20097353
563,1752.98375113
567,2951.30029828
568,3056.07615123
572,1703.4339738
576,1490.13132722
577,4055.95048434
578,2103.54732093
584,1662.08292078
586,2095.64302905
590,2337.23863333
592,1380.35764457
596,1576.86533977
598,1391.88566207
599,1810.49235475
603,2156.35870794
605,3983.81509084
606,1485.22050777
607,1059.8419702
608,4306.34140604
610,3578.61238374
611,2183.97214132
612,2884.73754332
614,8926.8572429
617,1891.64141845
621,3611.28614056
625,907.470054016
626,2559.70570193
627,2052.79834624
630,3115.21026688
632,1518.03607688
640,1860.73018204
644,1391.53975757
650,5325.05326021
653,1414.37319865
657,2005.72674452
658,2332.45004077
663,1550.36198443
667,1792.59546831
670,2368.65209731
674,2385.46673168
677,4145.92312032
679,2532.42395839
681,1703.29856884
685,2034.4605387
687,1683.90808636
691,7502.5683484
693,1927.41060596
699,3931.41477826
700,4100.34780811
702,3140.16553085
711,3084.50779427
714,2479.36351042
716,2122.88616239
720,5954.76628626
724,1630.11417112
727,1638.45064971
732,5293.55881807
738,2192.12001526
740,3311.34481502
743,2891.35716048
752,1210.01023253
754,2103.30976955
756,1194.05809926
762,1107.43714122
764,2437.37708552
766,2409.06433532
772,3030.52373336
780,1234.66011777
781,1636.16479553
784,1931.15420437
786,1450.2100838
787,2778.03431386
789,3833.25113742
793,10682.4479451
797,4761.31897041
803,2849.01877311
804,1729.22570375
806,1923.74878215
810,1575.1975058
811,1891.16992122
813,2186.68262539
814,1128.0205297
819,1992.68189579
821,2242.11641283
824,1091.96971043
827,1166.8019283
829,5426.33447985
835,1562.21041836
836,1484.02110195
837,1577.1047831
843,2483.7761277
848,2831.551731
854,1650.41137393
855,1769.8036158
856,3010.69278841
857,2255.54873926
860,1985.44522679
867,7117.1842737
870,2114.9251865
871,1500.122403
878,10921.3129044
881,2719.51447323
882,3967.02792459
887,1614.44303333
