id,loss
1,1817.59836426
2,1630.66708984
5,4075.30101074
10,1018.4230481
11,3275.89250732
13,4363.45319336
14,1079.23137085
20,6315.28243652
23,7845.77030762
24,6231.96950195
25,4140.33885254
33,5572.81572754
34,1801.86723755
41,1042.39827515
47,695.810289307
48,1138.3976709
49,8318.67123535
51,1453.24663818
52,3941.7194873
55,2229.82389648
57,965.036826172
60,978.011508789
61,1191.93920654
66,1952.30952271
73,2067.90298218
76,2174.94046875
86,1860.41337524
89,1366.03702148
90,5902.57208008
93,2039.53887817
100,2487.95999512
105,1660.17568115
107,4342.98981689
111,3267.53577637
112,1382.90619751
116,1236.88890137
118,3631.99773193
125,13479.141748
130,1339.35852905
139,2866.46796631
140,943.955412598
144,5723.66200195
146,4284.26763428
149,2259.93546997
153,1297.66572388
156,10607.6297461
162,1050.39333618
166,832.170437622
167,1331.33251221
171,1478.4513269
172,2443.54006836
173,2287.67976807
174,2442.7426416
175,2872.92561279
186,1701.93615479
191,1956.66374268
197,1630.84430786
200,1812.34218994
202,2470.10343994
205,3789.73516846
207,1754.11736328
208,1116.26915283
212,1434.32526001
215,2973.50520996
218,1506.69036133
222,18440.2014502
223,1095.53976196
225,1555.4896106
226,1246.60726074
228,5178.61546875
232,954.60913269
233,3512.79070801
237,1788.11979126
244,4725.14827881
245,1423.18224365
248,1433.2263916
259,1998.03274414
260,1976.91310791
276,3614.25657227
277,2760.40790527
285,1658.88401001
289,4196.9513501
291,1792.2049707
292,1229.1274939
293,1315.72923828
298,1382.9099646
306,1282.42069702
308,1245.49265015
316,931.78770874
318,524.073381958
319,1147.48926758
320,1383.95297241
322,2010.45407471
324,2006.74897217
325,4055.80209473
327,2567.60495483
333,1738.44412964
335,3493.62321533
337,1097.52830872
343,2060.79148804
351,1058.94730103
354,3261.4881543
383,1703.62662231
386,1809.85097046
388,4785.02668457
393,1240.77157471
401,2929.1770459
402,1380.4382605
404,3231.86135986
406,1779.86640625
409,5198.21654297
412,1132.10986694
414,1098.08442627
418,2425.75212158
422,2922.76011475
424,1443.96529785
427,692.427434692
430,1706.55293335
433,2740.09647217
435,2068.75201538
437,1868.36587891
439,1512.12495117
440,5179.30836426
442,4768.61213379
443,3381.67575195
449,12138.4384473
450,1671.91388916
451,2032.53928467
454,2470.15189941
458,7858.45446289
474,2165.30916992
476,1971.10420044
478,2516.65593994
481,1423.17149048
484,2258.55214111
488,1232.2638562
493,5010.35115234
499,1677.78201904
502,6375.69907715
511,753.31085083
516,1573.97397827
517,968.044633789
522,2293.63761963
526,1358.9167334
527,1408.80080566
534,1298.77421509
536,3720.91771484
538,1813.57955322
540,1627.98620361
542,820.207069702
550,1137.39369263
552,3315.95826416
560,3892.40261719
561,1624.70341187
562,3320.16122559
563,1639.57188721
567,3073.182146
568,2010.0580835
572,1419.96258911
576,1189.74115234
577,5066.3267334
578,1192.76307617
584,1559.59360474
586,1507.60550537
590,2813.2232959
592,1490.4583252
596,1204.29724854
598,1208.91273804
599,1215.36004883
603,2213.46411621
605,3675.68626709
606,1107.91911133
607,913.147337646
608,5143.43053711
610,3556.83968262
611,2110.35773926
612,3881.68388428
614,6532.63526367
617,1635.57445312
621,3777.37663574
625,640.106271973
626,2493.22458984
627,1746.86533081
630,3124.73894531
632,1636.40455811
640,2378.902146
644,1451.68889526
650,5704.70633789
653,1370.50952393
657,1815.59825073
658,3854.00992432
663,1121.07147217
667,1569.41596558
670,2168.06988281
674,2711.38724365
677,4426.46519531
679,2251.23695557
681,1227.81130859
685,1988.55200806
687,1283.82346069
691,8157.35618652
693,1572.42709351
699,3606.48868896
700,3113.66587158
702,2183.96818604
711,2538.33006592
714,2268.94575684
716,1224.63655029
720,7868.04057617
724,1437.39630615
727,1147.66050293
732,5679.66597168
738,1677.70567749
740,2362.81862061
743,2341.00419067
752,773.747261353
754,2023.21556885
756,889.458369751
762,688.112427979
764,2843.62265381
766,1656.19528687
772,2334.83767822
780,733.382702026
781,1517.63778687
784,1513.32741577
786,1318.13740967
787,2540.2254248
789,2794.74178223
793,12760.4349902
797,5136.01810547
803,2505.41291748
804,1877.11167969
806,1727.55042969
810,1269.93984741
