id,loss
1,1702.76575447
2,1650.90967241
5,4931.71737678
10,942.056994203
11,5289.89216197
13,3345.43930981
14,1132.77450864
20,5950.86788831
23,7271.53932585
24,5212.88868383
25,3964.98417384
33,4785.10213743
34,1669.56427717
41,863.390952861
47,898.261900371
48,1374.1887962
49,6696.12956008
51,1530.57220343
52,3848.64692544
55,2041.07634527
57,1056.71700894
60,1000.53188611
61,1216.12576077
66,2427.6997542
73,2518.59210763
76,2244.34730965
86,1935.48669506
89,1397.13633876
90,6671.51037567
93,2156.0229923
100,2211.46669041
105,2001.32373163
107,5232.61322819
111,3118.92539895
112,1539.96307508
116,1233.27164361
118,4302.5763293
125,11178.9336886
130,1400.76424343
139,2384.14182219
140,970.565552993
144,5329.96839049
146,4165.01821298
149,2411.56940225
153,1339.97243752
156,9220.47455208
162,1193.76772557
166,880.660275999
167,1355.45321675
171,1605.5990072
172,2301.16187784
173,2473.60568361
174,2534.82944052
175,2685.24457544
186,1880.76456521
191,2521.3896733
197,2098.40045607
200,1921.4120465
202,2734.24809094
205,3107.40578005
207,1905.82016003
208,1301.02183801
212,1291.35409625
215,3218.09295622
218,1529.79359556
222,16464.8887563
223,1524.88711144
225,1434.9800055
226,1342.6230993
228,4110.58735611
232,1097.84113332
233,3005.63950403
237,2153.89392447
244,4001.38279014
245,1573.84659812
248,1844.60686478
259,2006.64438587
260,1689.54083258
276,2842.55515069
277,2489.55634557
285,2267.80709743
289,4775.34742368
291,2031.29560985
292,1077.37333385
293,1291.52204418
298,1414.60495032
306,1197.47632674
308,1491.39061325
316,925.051732999
318,568.218802368
319,1390.57883203
320,1547.47410999
322,2083.34296793
324,1736.55616963
325,3817.27630961
327,2256.36303172
333,1535.23209344
335,3286.50883815
337,1230.10516916
343,2660.24655019
351,1120.58778274
354,2766.75167632
383,1560.42847172
386,1762.31164081
388,5853.18601917
393,2040.81673456
401,2425.17690665
402,1668.53219966
404,3125.09083575
406,1525.9745019
409,4905.35478179
412,890.701451775
414,1049.4126436
418,2306.80431365
422,3179.22556921
424,1922.75111479
427,765.1726011
430,1938.39140807
433,2619.18822664
435,2301.25227417
437,2045.69569811
439,1787.38083931
440,4618.71227881
442,3262.58540835
443,3172.05184443
449,11246.8430615
450,1787.76246579
451,1997.56154671
454,2058.22968292
458,6596.59819159
474,2291.84146802
476,1977.46918048
478,3141.41496459
481,1445.59456737
484,2700.67449636
488,1375.37969284
493,4221.78911107
499,1546.5215842
502,5419.46025172
511,877.257141172
516,1769.27236162
517,1387.67627868
522,2537.04800296
526,1546.20091461
527,1552.00771774
534,1351.41740049
536,3318.6359308
538,1760.92044548
540,1608.90082079
542,859.122669527
550,1195.91477105
552,2983.61692493
560,3372.68202217
561,1683.56044209
562,3133.40228962
563,1610.76426985
567,3214.84605007
568,2709.68408411
572,1846.14377404
576,1064.95357884
577,4285.86493647
578,1714.26724012
584,1473.12071551
586,2078.42368935
590,2697.14849161
592,1379.29155626
596,1340.58211354
598,1265.54569652
599,1316.92964541
603,1865.55212659
605,3557.51608248
606,1038.27593309
607,765.071339551
608,4127.57807155
610,3360.49592391
611,2834.31873934
612,3358.17734164
614,7674.98472845
617,1810.83347638
621,2847.85752847
625,646.919360094
626,2825.08700794
627,1905.07474771
630,3530.40301304
632,1594.22821425
640,1816.26347124
644,1209.37602167
650,6023.49673256
653,1308.85924341
657,1964.1487385
658,2940.91093442
663,1279.8094197
667,2590.92580472
670,2277.52148208
674,2322.32392934
677,4297.47416184
679,2508.17841432
681,1244.50334545
685,1780.01031305
687,1264.47949358
691,9575.29208845
693,1478.88941103
699,3548.11711977
700,3582.12812332
702,2805.13646551
711,2944.76341805
714,2223.56094029
