id,loss
1,1735.29858754
2,1761.46700033
5,4020.66032824
10,1026.05923609
11,3032.28362904
13,3732.32176091
14,1246.01614816
20,6720.32522371
23,7600.17364864
24,6804.05474829
25,4310.30430226
33,5809.41214243
34,1888.94102869
41,1104.61726187
47,896.735985591
48,1300.71374221
49,8019.94809254
51,1500.75384279
52,4388.3402802
55,2358.27214761
57,995.990176667
60,959.026026325
61,1297.91235953
66,1880.07771409
73,2365.21175583
76,2133.26976866
86,1945.09762213
89,1240.07409031
90,6275.96283987
93,2144.90851607
100,2328.29068054
105,1910.07047309
107,4650.24754181
111,2952.60302212
112,1302.76457362
116,1318.31616616
118,3821.87720664
125,11776.1232782
130,1466.5929715
139,2653.24070949
140,1052.86538338
144,5223.32356972
146,4489.07468927
149,2143.64198214
153,1338.57763798
156,11240.8633972
162,1288.43222664
166,973.587752766
167,1663.81643331
171,1565.00892315
172,2374.39385602
173,2802.90259763
174,2414.07657238
175,2716.88097429
186,1794.25340794
191,2217.4107659
197,1644.5852638
200,1810.75434519
202,3360.1606424
205,3486.0623562
207,1973.5180451
208,1328.64309152
212,1479.98608523
215,3712.0428627
218,1475.64980864
222,17942.5695638
223,1245.03208093
225,1942.21116909
226,1340.97948491
228,4665.2213318
232,1205.33067864
233,3347.94458996
237,1927.79250848
244,4655.70801827
245,1623.7628129
248,1618.41363841
259,1742.59229806
260,2050.34014471
276,3275.15850672
277,2668.08517216
285,1980.70834343
289,4504.194246
291,2046.69557175
292,1095.72315259
293,1375.94740836
298,1639.35614483
306,1317.47323293
308,1349.57363932
316,982.046154339
318,523.876692481
319,1248.53603351
320,1555.10042125
322,2020.65110438
324,1823.40624902
325,4205.53472445
327,2248.45689946
333,1729.28512118
335,2973.28934363
337,1127.67515956
343,2323.30015935
351,1234.64698043
354,3154.03266969
383,1672.20962648
386,1875.29334865
388,5128.8256527
393,1579.43189324
401,2830.97922999
402,1322.10785595
404,3662.47231244
406,1713.83278569
409,5168.77667467
412,1201.20432364
414,1119.71734436
418,2250.92734068
422,3118.14269649
424,1528.99105718
427,775.608009656
430,2060.34622972
433,2534.73918218
435,2175.82845948
437,2039.26252064
439,1690.00923305
440,5677.91126526
442,4220.91205729
443,3758.15100588
449,10886.8181369
450,1657.673182
451,2119.2708243
454,2047.75913336
458,6714.57470651
474,2245.63849742
476,1967.18046106
478,2430.49622283
481,1397.72220428
484,2931.83259748
488,1226.84166809
493,4576.14293385
499,1878.46091935
502,6205.2999408
511,864.112747737
516,1650.65794906
517,1128.88982916
522,2586.35974489
526,1438.82527721
527,1455.706713
534,1455.7179141
536,3548.12563698
538,1746.84080458
540,1713.07451375
542,852.844520365
550,1179.48337752
552,3049.41507352
560,3783.07572205
561,1643.63641138
562,2967.70654746
563,1678.66341635
567,3274.60597504
568,2590.33657104
572,1796.14634967
576,1274.70098353
577,4348.85497483
578,1293.82681028
584,1734.97613993
586,1879.69960246
590,2547.503107
592,1567.94289622
596,1408.4369369
598,1398.56630352
599,1106.87620443
603,2169.54917343
605,3638.40215493
606,1126.55921533
607,926.888667948
608,4014.91767856
610,2997.46674637
611,2142.11795679
612,3317.16546073
614,6102.86936141
617,1759.28402661
621,3804.99379629
625,557.835980387
626,2758.98447105
627,1846.506406
630,3032.50712134
632,1332.06553198
640,2275.01748874
644,1426.26971487
650,6020.13797207
653,1282.02717851
657,2011.73776734
658,2871.48996818
663,1235.21701151
667,1801.58410833
670,2352.1572376
674,2699.15289283
677,4204.91836302
679,2121.51205386
681,1309.94182717
685,1902.79168199
687,1463.3001978
691,6820.59704622
693,1919.0061818
699,3337.15247517
700,3812.67160015
702,2382.32626545
711,2605.6508608
714,2182.23871342
716,1397.95631038
720,7872.22712075
724,1412.40651527
727,1231.07167832
732,5571.37521999
738,1819.94568814
740,3065.76685961
743,2555.65416854
752,808.372596185
754,2078.91619713
756,1023.51355086
762,765.431216138
764,2583.38407307
766,1738.86563742
772,2352.47206263
780,860.890088166
781,1655.72937587
784,1621.73506497
786,1436.07332095
787,2382.31255615
789,4048.60040102
793,10610.1922209
797,5619.69207971
803,2355.12965901
804,1752.90733222
806,1944.65929053
810,1310.12032482
811,1589.24007028
813,2674.47439075
814,665.568953185
819,1584.43233474
821,2329.59583573
824,814.05118288
827,1363.62470216
829,5605.37805913
835,1061.2117205
836,1741.15149217
837,1265.31731349
843,2409.25958157
848,2850.28239133
854,1448.14537013
855,1374.60404239
856,3058.71614032
857,3241.50992474
860,1539.52835942
867,4699.65086921
870,2748.00701107
871,1292.8618501
878,10401.6577132
881,3108.73283451
882,4277.45308343
887,1342.95040241
890,2976.44324867
892,1341.79614256
893,1454.93213571
894,1199.68434747
895,1987.28629272
898,3143.98977521
900,3583.15508508
902,1899.18169711
903,1699.85328425
905,1767.03108744
906,1604.5266672
907,2436.8189102
908,1135.56428449
909,2236.03255557
912,3659.69529998
914,2195.80847388
915,1616.14537769
917,3245.55820549
919,2127.809299
920,1419.83048531
921,2128.90032047
926,11072.3148653
930,2155.30090392
936,1868.58648169
937,6927.63290855
938,3800.83022052
939,4718.77373205
946,4493.528418
951,1861.6072014
953,2930.57197679
958,2635.89262693
961,1587.03620296
968,2355.96441139
969,1323.31345654
970,2006.63555003
971,5677.25880812
972,1232.90201485
973,1277.67011243
974,2568.23016433
980,810.840608112
982,1061.70258244
985,1488.47374593
987,5979.90777405
988,1334.42684829
991,4365.8008147
992,2067.43059247
993,1759.35428418
996,1668.06606714
997,4824.54934706
1001,2428.52947192
1009,982.698230146
1013,2005.5968449
1014,3196.43816897
1015,940.091409838
1017,2496.8174601
1020,3922.59601969
1026,3221.3144281
1027,1407.2903342
1030,4960.43713367
1032,2042.56057926
1037,6698.67185933
1039,7824.54068388
1041,2340.00497992
1043,4065.35624642
1046,1714.89117676
1049,4700.76437645
1050,10197.8752599
1052,2030.04021351
1053,4726.40360071
1062,1885.24319403
1065,2041.03576831
1068,1364.94667756
1070,873.911181516
1075,827.740946515
1079,5902.9058236
1081,3514.88798284
1082,1055.01172252
1086,1001.76240506
1087,2448.49696121
1090,3098.78608821
1092,961.953060321
1094,1066.94715333
1095,2207.97465736
1099,2012.03468126
1104,3435.41450957
1107,2226.7226474
1110,2282.73170897
1112,2057.16687645
1117,2329.66969804
1119,1649.71303445
1125,4337.15872383
1128,2052.57389543
1129,3445.99999831
1131,2346.31755982
1134,2455.39403113
1139,1306.1773287
1141,1508.85764233
1148,4040.34555769
1151,2730.36784806
1155,3808.84329723
1156,1475.58876522
1158,1944.0971542
1159,1269.62987084
1160,1311.69200889
1161,1754.67490394
1162,2993.31575347
1166,4152.36568318
1167,1718.96483759
1168,882.193447199
1169,748.445933034
1173,1408.01164532
1174,4365.25862931
1175,1953.62443478
1176,1101.29057633
1177,3893.96453085
1178,4523.89010133
1181,2118.12468249
1186,888.057030913
1187,1882.39149294
1189,6449.68856442
1194,2494.35436762
1195,5070.59713184
1198,5086.55894149
1203,3791.38039239
1205,4464.72429287
1206,1071.34284114
1210,4873.03995066
1211,1685.36971625
1213,2501.51900813
1215,5424.99106361
1224,4020.39480344
1226,1534.96980127
1230,895.817508752
1236,1522.71454222
1237,8071.49094566
1240,1010.0171885
1246,1166.22927441
