id,loss
1,2064.28955265
2,1914.52199902
5,3966.24161948
10,1152.38660297
11,3230.45801379
13,4757.21099636
14,1446.9909264
20,4186.94460087
23,7968.77021469
24,5795.79863313
25,4422.49122276
33,4914.3495401
34,1547.45952784
41,1174.79614639
47,1020.13405471
48,1335.96010719
49,8798.54063949
51,1813.69497288
52,5185.40549667
55,2047.83490203
57,1256.63610594
60,1383.25796447
61,1148.25846884
66,2046.23897936
73,1312.01298602
76,2803.94254236
86,1620.81854489
89,1125.60192946
90,4572.74260078
93,2490.22427768
100,2785.72766334
105,2207.14882358
107,5176.53168659
111,2981.52116193
112,1405.00031124
116,1526.82042509
118,5357.25230286
125,11217.1493215
130,1767.94057428
139,2638.41788813
140,1162.57906858
144,6941.62247796
146,3926.4847881
149,2249.80794126
153,1561.0419112
156,13580.3319791
162,1441.69962203
166,783.504749487
167,1501.32034926
171,1656.8154862
172,2530.13488761
173,1903.07041005
174,2667.60450642
175,2224.30284465
186,2075.70639012
191,2479.80035541
197,1844.18538719
200,1756.94163956
202,2611.66685985
205,3994.3936708
207,1891.67966535
208,1332.04798289
212,1558.85767081
215,2807.20197027
218,1449.73969533
222,19948.5737382
223,1578.67984791
225,1462.73268303
226,1397.45384039
228,4617.7822769
232,1174.18891637
233,2918.82430245
237,3192.40484617
244,3807.38730798
245,1202.57927737
248,1936.97851991
259,2394.83409962
260,1585.87708018
276,3299.46300822
277,2608.90960442
285,1930.55216964
289,3992.92527836
291,1936.26515477
292,1585.36862088
293,1439.68422088
298,1239.15375148
306,1415.06631739
308,1552.94644199
316,1299.54191814
318,686.735441749
319,1404.25718867
320,1701.08900518
322,1670.52155607
324,2161.21010612
325,4435.29067008
327,2223.06816468
333,1696.1223599
335,2923.08406667
337,1281.91057257
343,2172.20079684
351,1283.96191841
354,3200.53226627
383,1409.53497755
386,1953.18236527
388,4442.3892378
393,1505.06395805
401,2984.55429618
402,1647.88700647
404,3817.90488205
406,1756.38912901
409,3257.71347613
412,1100.51147799
414,1135.43094826
418,2256.86603867
422,3529.89067145
424,1407.81463087
427,768.504542078
430,1938.91085518
433,2194.18888402
435,1540.23045991
437,1811.59820616
439,1440.544718
440,5090.79708614
442,3909.65743201
443,3284.80723541
449,10630.3947971
450,1931.47830387
451,1539.90302745
454,2116.67031524
458,4933.83283028
474,2320.16840911
476,2301.26951773
478,2985.29673819
481,1233.4642112
484,2364.69412777
488,1457.74486477
493,4720.49499511
499,1041.14291726
502,6775.05652188
511,1160.72122393
516,1498.08961103
517,1687.44400891
522,3069.87765347
526,1593.71823463
527,1264.70788394
534,2033.86992327
536,3274.3951098
538,1897.51351222
540,1520.26712937
542,1039.28870011
550,1226.60705058
552,2774.77127662
560,2653.41509887
561,1588.39304279
562,2696.78123186
563,1697.05747116
567,3307.78614635
568,3432.07206262
572,1851.33136677
576,1299.20041803
577,3583.19469021
578,1934.22101555
584,1550.29594144
586,2137.01091798
590,2690.1420511
592,1499.20534964
596,1523.36996579
598,972.493207682
599,1238.12708539
603,2135.19351082
605,3580.42305904
606,1250.25779963
607,979.849846084
608,4621.59004838
610,2518.12697974
611,2346.443052
612,4429.85515919
614,6661.09668555
617,1834.68293185
621,4607.96588684
625,653.689249985
626,2802.92138784
627,1979.96222742
630,3467.29978189
632,1816.24749531
640,4032.71157305
644,1509.17694152
650,6236.85034114
653,1478.01736109
657,1805.48466053
658,3056.87641204
663,1226.14209958
667,2513.50790838
670,2608.24106963
674,2354.69423175
677,4214.50550406
679,2412.45546707
681,1659.7333982
685,2016.71406984
687,1401.17158291
691,6383.38311581
693,2111.23462313
699,4543.09943884
700,4168.91612101
702,3837.63226671
711,2503.65539636
714,2568.28346047
716,1410.75020658
720,5975.69231907
724,1389.3342566
727,1329.12090136
732,4661.91600968
738,1733.59391897
740,3175.96139805
743,2262.59353009
752,935.548183638
754,2077.69929316
756,1104.08962279
762,938.746432492
764,2403.63042097
766,1914.52978094
772,2524.71461512
780,890.003114139
781,1950.15642855
784,1503.80476798
786,1390.23733247
787,2653.73881877
789,2665.33522134
793,9999.49107738
797,5243.00302953
803,2620.22572444
804,1842.65596442
806,2079.43589325
810,1472.08465637
811,1693.20487969
813,1813.55117426
814,864.481969541
819,1826.60832966
821,2730.37577565
824,925.049103416
827,1466.17665693
829,5279.6691587
835,1208.82813754
836,1537.28489279
837,1288.06013634
843,2074.04615149
848,2735.83576064
854,1503.64599054
855,1576.08596712
856,2726.8656627
857,2789.24841667
860,2110.7803827
867,4396.56462445
870,2865.72855747
871,1642.68810183
878,8959.79476383
881,3093.45015378
882,4907.17909881
887,1595.83665569
890,2804.86569919
892,1585.38119938
893,1520.6290162
894,1469.88136257
895,2388.30679421
898,3548.8345501
900,3589.54352597
902,2114.90997325
903,1627.78280915
905,1764.04910285
906,1981.33557444
907,2412.24746944
908,1597.56429817
909,2411.71833644
912,3159.11132683
914,2284.55850436
915,1386.67769387
917,2254.11472471
919,2607.8275399
920,1359.41309202
921,2514.44505562
926,8902.20421722
930,1989.52456078
936,1684.49337896
937,6352.18857078
938,2877.06903709
939,4310.66384025
946,3955.92529028
951,2281.56800377
953,2966.91663324
958,2084.88505892
961,1667.91849218
968,2801.48181689
969,1361.25125902
970,2371.42568698
971,7229.07938546
972,1410.10574859
973,1567.75827172
974,2418.80485814
980,907.631072045
982,987.584853232
985,1594.95618255
987,9712.4803576
988,1470.0355807
991,5562.32376306
