id,loss
1,1861.27005235
2,1791.22554911
5,4433.31676923
10,1087.6891168
11,3329.04382406
13,3937.90008097
14,1237.56741529
20,6518.55199849
23,8437.27688566
24,6029.05631746
25,4669.84887512
33,5331.4569727
34,2073.38912423
41,1006.59908784
47,748.438597725
48,1195.12984849
49,8644.1561974
51,1453.72458322
52,3928.64471615
55,2132.64924924
57,1058.39084464
60,992.650431495
61,1185.12203411
66,2012.13111289
73,2109.50096248
76,2033.0693878
86,2182.35988165
89,1264.33413343
90,6128.30598232
93,1990.69373298
100,2579.47615767
105,1754.5152337
107,4644.69267709
111,3296.85928729
112,1319.38005295
116,1281.14250951
118,4406.941815
125,11306.8556384
130,1548.64711822
139,2721.47672978
140,1046.75293137
144,5137.76901505
146,4182.39883168
149,2329.42230943
153,1338.63150593
156,11642.2787789
162,1180.05057579
166,829.863148141
167,1380.61098889
171,1591.30752183
172,2443.43636972
173,2204.74657212
174,2248.82765317
175,2585.24809496
186,1789.11580807
191,2079.30750453
197,1560.36283032
200,1602.6738674
202,2429.20374311
205,3768.60486582
207,1945.16780702
208,1268.07486661
212,1264.93180815
215,2709.58492994
218,1632.39626087
222,18786.4669445
223,1402.06725538
225,1557.23357131
226,1377.52644316
228,4664.52613243
232,1081.93452429
233,3811.7776502
237,1996.11281214
244,4626.34346144
245,1592.29031198
248,1582.96345921
259,1975.02316297
260,2073.61311384
276,3670.75941302
277,3072.74257287
285,1834.74474118
289,4625.76732887
291,1980.32421896
292,1200.37802348
293,1456.17709376
298,1335.34397262
306,1215.39809021
308,1255.95808882
316,1024.52692944
318,565.71160326
319,1414.54669513
320,1834.34563615
322,1466.31174614
324,2194.06103657
325,4360.02111358
327,2630.52763527
333,1864.96943439
335,3322.51654924
337,1204.71710512
343,2429.64217332
351,1183.13086613
354,3002.08613667
383,1591.25582817
386,1923.10041059
388,4241.66162664
393,1395.59336679
401,2853.07014022
402,1533.31856809
404,3513.98802413
406,1637.30509818
409,5157.11505722
412,1227.66283378
414,1108.42612471
418,2266.50534761
422,3594.53936118
424,1524.30330646
427,813.709231764
430,1795.44656814
433,2438.47515232
435,2107.80945005
437,1767.26491121
439,1456.93902176
440,5020.0226202
442,3844.87820653
443,3418.18820871
449,12015.4142877
450,1842.62487608
451,2032.51256515
454,2386.68099178
458,7036.33495658
474,2142.29024165
476,2061.90968582
478,2714.20117174
481,1361.8838131
484,2937.51136276
488,1232.22883932
493,5192.97818304
499,1315.95569429
502,5821.08745071
511,822.038608127
516,1701.516316
517,1117.8341832
522,2098.85621162
526,1400.12147168
527,1397.49092411
534,1421.71829577
536,3541.4879296
538,1836.92010388
540,1826.18070197
542,850.850501396
550,1147.77308491
552,3232.87526536
560,3251.34254392
561,1778.11750875
562,3795.83298085
563,1586.04352876
567,3465.29620004
568,2748.66887954
572,1719.21506508
576,1175.42529278
577,4903.57409671
578,1420.53245562
584,1491.27511568
586,1813.5062678
590,2881.67377806
592,1542.14229519
596,1431.80512402
598,1183.94281113
599,1250.70119403
603,2406.86604936
605,3662.40014691
606,1250.34864598
607,787.382774229
608,4292.2765884
610,3342.5850471
611,2154.16110399
612,4331.3298881
614,7434.7049674
617,1882.90590921
621,4100.91294459
625,660.067328501
626,2450.29761549
627,1923.24392405
630,2962.76264568
632,1469.7891668
640,2601.72100217
644,1386.0278353
650,5958.43946101
653,1313.6346189
657,2088.47536392
658,3669.20013909
663,1146.8104335
667,1841.85511199
670,2324.92341552
674,2090.81051557
677,4290.83293527
679,2299.07567976
681,1310.2461123
685,2075.26139936
687,1342.9010282
691,7349.08125223
693,1749.98665234
699,3669.46442241
700,3344.62575312
702,2629.0868725
711,2917.27286082
714,2380.35628976
716,1370.54133964
720,7774.59630056
724,1519.49152377
727,1369.01615969
732,6016.28972618
738,1947.71184828
740,2515.02153849
743,2273.28649251
752,867.908972423
754,1988.19483964
756,961.769391488
762,692.416715571
764,2943.24748244
766,1940.96194451
772,2452.56961303
780,849.783429813
781,1791.8262584
784,1612.3504812
786,1249.6864588
787,2481.83692415
789,2794.68269008
793,10897.9998234
797,5502.63188879
803,2587.96346942
804,1659.18056974
806,1798.3318704
810,1321.93540121
811,1863.71680272
813,2486.02564133
814,660.512868283
819,1571.20353285
821,2266.30364749
824,884.277740831
827,1134.19287613
829,5534.63348041
835,1146.48599002
836,1687.13174679
837,1308.63532774
843,2471.59828199
848,3147.10317247
854,1394.77328294
855,1437.6651432
856,3002.14634452
857,3451.48862188
860,1743.53099084
867,5280.95743222
870,3394.26373899
871,1568.90163722
878,9504.46228291
881,3149.25392345
882,4260.62187878
887,1315.01471835
890,3194.59966722
892,1274.76403896
893,1596.48617049
894,1386.04059705
895,1991.33650024
898,3365.84062974
900,4063.99397154
902,1911.07215142
903,1775.60454041
905,1902.07663751
906,1624.24640563
907,2756.54670195
908,1339.23453348
909,2294.93106041
912,3491.18716185
914,2316.32815767
915,1378.82128342
917,3189.35202659
919,2278.85016768
920,1491.39088713
921,2129.64384021
926,9800.35937534
930,2103.83183343
936,1725.65283334
937,6863.62413909
938,3817.04423446
939,4550.49869901
946,4542.28388522
951,1964.9906434
953,2980.34264561
958,2305.09634888
961,1904.1731423
968,2405.71073851
969,1307.29033347
970,2049.17239854
971,6258.56443561
972,1206.14753205
973,1278.94959402
974,2573.44869628
980,765.565876276
982,1200.75440399
985,1406.15204556
987,9154.73009196
988,1366.19459471
991,5468.31078845
992,2074.51270542
993,1618.35397565
996,1748.98295397
997,5027.79177911
1001,2105.18440217
1009,1049.92592024
1013,1832.08308112
1014,3121.32880439
1015,897.479097563
1017,2666.64244645
1020,3980.94804308
1026,3452.7286357
1027,1399.50658491
1030,5591.90173842
1032,1966.29560216
1037,7361.10053225
1039,9941.48683583
1041,2552.76911245
1043,3757.04708556
1046,1338.49774542
1049,4879.31195032
1050,11555.7009345
1052,1757.0715025
1053,5350.86460385
1062,1714.85367031
1065,2040.17427239
1068,1381.96249776
1070,988.11997893
1075,820.680948559
1079,6187.3472814
1081,3964.61461247
1082,1181.51480464
1086,959.841167815
1087,2215.93504171
1090,3049.57084424
1092,960.720012623
1094,1483.16582556
1095,2464.23698199
1099,2067.01387959
1104,3253.41249487
1107,2622.9652167
1110,2904.04178293
1112,2124.89366465
1117,2201.79918835
1119,1754.84051366
1125,3900.77964819
1128,2306.37293284
1129,4221.67715075
1131,2883.25968182
1134,2181.36857969
1139,1319.20938297
1141,1392.40283169
1148,4322.04521001
1151,2783.49017215
1155,4187.65006686
1156,1607.41341699
1158,2010.81663226
1159,1342.28247023
1160,1308.70181964
